,Appliances,Consumption
28268,3,121.43366440856636
28269,19,440.1801977046102
28270,5,163.61886893930208
28271,3,104.40968915299268
28272,12,286.0051658278457
28273,17,398.8449023759534
28274,15,344.7296343753326
28275,15,365.3676786161062
28276,3,100.70404535085527
28277,15,349.92688563284185
28278,10,256.2890041540068
28279,15,356.1634779237458
28280,2,85.20002434256537
28281,1,72.90190574407323
28282,10,256.50652598131467
28283,2,111.1644458684076
28284,4,128.99685795409223
28285,7,175.25251615542822
28286,4,134.36501516600558
28287,2,97.93446470276514
28288,20,450.84859929382003
28289,2,102.33455484010418
28290,1,76.46391782292773
28291,7,195.85344029346902
28292,13,309.51394646887206
28293,4,140.8017890118757
28294,13,308.4877680098429
28295,7,184.98003291221067
28296,6,162.76514147736845
28297,15,327.1452116961713
28298,14,328.1923284726566
28299,6,175.69758654571646
28300,18,415.7167033003549
28301,19,445.0528025260445
28302,7,179.91450075949203
28303,8,221.72330396812063
28304,9,231.67129571104974
28305,14,345.0529145931812
28306,1,71.5180136109168
28307,2,79.4822907850274
28308,2,79.28135448298097
28309,5,163.0633201230065
28310,18,425.9227057105026
28311,20,431.93499818707164
28312,3,110.92269087394918
28313,11,278.47686856332956
28314,6,168.99793499258806
28315,18,408.50990774154826
28316,14,336.46730132129125
28317,5,137.48567091638043
28318,1,81.77772257925145
28319,4,133.53056040585358
28320,4,126.63377667755147
28321,15,343.485070329943
28322,13,313.7695397117948
28323,18,415.35354523099403
28324,5,154.2400401577275
28325,7,204.61604160075996
28326,20,455.90312344057696
28327,13,315.45223987039833
28328,4,131.61847492112557
28329,14,326.21915769985503
28330,9,222.54267483497568
28331,2,104.3751969112468
28332,12,290.9884911918163
28333,12,290.4035877034384
28334,1,70.78893958426787
28335,9,235.7382799279269
28336,18,422.98445334549655
28337,15,342.2010683119412
28338,3,116.7901310600256
28339,4,159.16005320567376
28340,12,286.39141425587906
28341,19,434.3576009017301
28342,18,406.8609334068696
28343,2,102.51375913806781
28344,6,160.78456225559916
28345,6,180.76389587185568
28346,2,67.28174817582865
28347,18,413.6366448430266
28348,9,250.06024558239102
28349,7,206.76948019887774
28350,9,237.7747397245771
28351,13,300.970063280016
28352,16,354.593079813304
28353,16,361.47712216950396
28354,11,277.52207312726046
28355,4,139.43848953670147
28356,20,451.0933101447889
28357,3,117.16566371830852
28358,10,236.61049483841788
28359,7,208.92048159384896
28360,8,205.82383211005458
28361,12,271.0150916266257
28362,13,305.49802724761815
28363,3,122.47733369368623
28364,1,75.42965071317249
28365,17,374.19189319391563
28366,4,112.98910265851664
28367,15,360.94433971005174
28368,5,151.1295938291315
28369,18,401.4731888723157
28370,10,246.69441059763955
28371,3,131.87925845291355
28372,14,345.0868421466979
28373,11,265.81240448658053
28374,6,169.55489279017746
28375,16,347.7324263643815
28376,13,316.23053097391966
28377,14,341.6108185558415
28378,7,195.50446832901827
28379,16,375.21896911094143
28380,8,211.27683277117006
28381,13,312.53394144472907
28382,19,425.6040143300745
28383,6,162.6831147049126
28384,19,429.89130290863903
28385,9,240.1767732511566
28386,16,379.91830613369933
28387,20,448.723240214319
28388,4,120.66464128372357
28389,19,422.2506338066879
28390,4,115.34592000645519
28391,17,386.4639693372214
28392,5,160.41801946582189
28393,4,139.6204622431198
28394,19,416.4474044373877
28395,17,386.1513875785034
28396,5,151.04708303140015
28397,4,118.9678174087154
28398,10,252.60651977665768
28399,3,123.70958545243191
28400,19,423.9413584881932
28401,16,352.93532378713815
28402,6,178.3427772849446
28403,13,314.66496372597607
28404,11,267.32186098687583
28405,18,413.84296729769306
28406,16,390.66222116521567
28407,4,123.03485420674912
28408,3,105.0253385840869
28409,20,432.45471291288425
28410,17,401.8762903887616
28411,20,451.64244974026366
28412,5,158.30417546250743
28413,15,363.48942595354754
28414,7,200.8068694671235
28415,19,443.7868404322697
28416,12,297.7710606950257
28417,5,177.41451252124932
28418,19,435.09159951481087
28419,11,270.49128291863815
28420,13,302.57247283700383
28421,1,73.66287757777776
28422,5,157.08591270411515
28423,19,430.974119545679
28424,6,175.75469323712247
28425,16,372.947721807702
28426,4,115.52130095894603
28427,17,392.1568206508779
28428,13,316.0017099616553
28429,6,162.95197915099274
28430,15,369.67564291701575
28431,2,75.82741457915286
28432,6,175.242355039021
28433,8,221.77931307118894
28434,9,250.0084707010262
28435,19,443.05737229122957
28436,10,241.06513485575823
28437,11,257.03928885722985
28438,20,453.2287698804173
28439,6,166.1960062409163
28440,18,420.66877539556396
28441,10,266.4557667959959
28442,15,337.86104789437144
28443,8,206.96964497897042
28444,15,352.4061502811647
28445,18,403.5740355228276
28446,1,78.74969605931402
28447,19,419.8404977811599
28448,2,87.19351841770307
28449,1,82.21881235261252
28450,8,207.33409354465294
28451,1,56.781525881787346
28452,6,167.31607375947536
28453,18,417.1097483837332
28454,4,121.24103360243186
28455,5,146.60877801291386
28456,1,75.77545923325448
28457,13,311.8124757338765
28458,2,80.71741527159796
28459,17,398.0216762559424
28460,17,395.9764168504588
28461,5,146.32247935064498
28462,5,147.05755923647837
28463,1,75.7514740321066
28464,19,425.01458959632686
28465,11,262.74862154243493
28466,19,427.0966104568715
28467,12,291.41683505281713
28468,2,81.05447952056635
28469,1,61.21575618090759
28470,15,329.22352420792913
28471,8,202.16242072157183
28472,13,316.23510956995824
28473,15,340.6542037644093
28474,3,121.74042500985874
28475,20,433.12843846397595
28476,4,128.6508869055836
28477,4,132.97541599157225
28478,11,271.5167810261289
28479,12,289.5277652913631
28480,11,271.37838881052744
28481,9,229.22881195461085
28482,10,252.46083048257876
28483,4,130.91553955648152
28484,3,113.99067155861714
28485,5,139.9708106518245
28486,14,331.5173079972688
28487,14,341.201736141343
28488,2,90.76876296096084
28489,15,356.58417499009494
28490,3,113.95173814103161
28491,13,317.59157807165775
28492,17,398.0238112715861
28493,2,82.46682152805982
28494,17,395.2628630934534
28495,20,441.2597645904502
28496,4,128.01053099198546
28497,7,182.8644776626245
28498,13,307.41382828008113
28499,20,453.82819842562037
28500,5,149.7983047983483
28501,9,226.39252944855508
28502,7,194.77494112740789
28503,18,418.186126308878
28504,10,271.0701421955322
28505,7,198.09140238567676
28506,15,357.99168206854506
28507,7,185.8734788598933
28508,2,96.65655513402513
28509,5,152.7549586383496
28510,9,228.74035595479924
28511,17,402.7348748150532
28512,12,305.11270694580264
28513,18,405.8022515607782
28514,19,432.8661858363196
28515,17,383.37334555898695
28516,15,356.76876875896517
28517,7,147.6849979209157
28518,18,405.8692609786837
28519,10,261.4511132580528
28520,16,372.6939166786
28521,11,280.151032580365
28522,1,60.591155242972604
28523,14,343.9131050836416
28524,9,230.43512744955788
28525,17,390.41853786456886
28526,2,86.97821414463404
28527,20,468.856602341583
28528,1,69.86766214318259
28529,7,197.6694902804537
28530,12,294.47234026237965
28531,6,171.92939999524617
28532,12,272.49992633486846
28533,4,117.91917016191836
28534,19,424.98923012536505
28535,7,197.7072340428456
28536,2,86.28469805676883
28537,20,453.6405267933599
28538,3,127.69640874740446
28539,2,97.03322850321905
28540,20,453.07354533431425
28541,5,157.1256020653264
28542,14,316.1749850422832
28543,5,164.36684723719964
28544,7,187.63581454976406
28545,13,314.3684735992615
28546,18,396.2767737879137
28547,18,415.591769400634
28548,16,376.5507828099915
28549,9,211.11639335088074
28550,5,157.54159936947832
28551,2,102.61180424559208
28552,5,169.71800444618066
28553,19,418.1647091788883
28554,3,118.77634301577189
28555,15,348.4668006174686
28556,18,410.8768275412667
28557,16,360.63438863151754
28558,1,70.23800930160078
28559,20,439.7956697263882
28560,6,167.93463887076985
28561,18,409.88643239233113
28562,1,63.56908052509857
28563,6,162.25025849837314
28564,4,133.29423009340448
28565,17,388.3610780314931
28566,7,190.62792863901444
28567,15,333.79587677779114
28568,15,336.65206157812383
28569,6,175.5427658514103
28570,5,151.56743937493133
28571,8,216.3816544743705
28572,1,65.91196612070357
28573,18,417.76997869604656
28574,11,280.21337673319863
28575,18,409.6244956582131
28576,3,117.7192021605175
28577,20,442.32061024095356
28578,13,298.3027315944124
28579,10,242.06806724389128
28580,5,152.4391025824692
28581,14,320.42934742413166
28582,11,249.99540580541475
28583,4,131.96991037916186
28584,3,123.81260851841714
28585,5,137.3003149253313
28586,15,351.57051497638776
28587,12,298.40848576322816
28588,9,232.8383346642445
28589,15,334.6973642804575
28590,13,302.7546635616577
28591,14,325.93462012901654
28592,10,246.50131766957398
28593,18,405.2422575531922
28594,19,441.23325972669807
28595,9,227.4342817557816
28596,17,382.1657405274921
28597,10,246.84791383676728
28598,15,350.1392185858825
28599,1,76.89871924759416
28600,2,83.95487354601829
28601,6,181.95149568031624
28602,8,191.51792129412965
28603,19,440.97737428622884
28604,5,157.46035315976485
28605,7,190.57888135602343
28606,16,375.15606129179963
28607,17,398.45598436512233
28608,11,257.46457170081237
28609,5,162.24444056645368
28610,8,211.25072536381924
28611,20,440.1367117252598
28612,2,116.85551855981295
28613,8,205.34650287140352
28614,15,354.08959124554235
28615,6,176.13766030014466
28616,7,179.18423765972855
28617,9,233.8612740491054
28618,4,108.14976167660242
28619,2,90.03520001265733
28620,17,418.16384864843207
28621,15,347.77824039201806
28622,5,141.7535572758971
28623,9,219.37233613204654
28624,4,132.94531504147454
28625,15,337.4673854390491
28626,16,365.16206696818585
28627,10,276.0260969287219
28628,5,124.94228087212483
28629,16,374.44022180058056
28630,9,240.38646366442023
28631,11,268.41052714794495
28632,17,390.88159202750893
28633,16,356.86233749181383
28634,16,379.24122030782274
28635,17,383.19460713819154
28636,19,432.90865550956215
28637,1,56.92573084174658
28638,5,142.09196872492842
28639,12,287.9668368204166
28640,12,300.5897544635429
28641,11,260.8844108390248
28642,2,90.39106606956376
28643,15,339.1676921419895
28644,20,436.8826491383916
28645,13,328.4178246941611
28646,2,97.08656184457561
28647,12,285.7042908514605
28648,18,398.64901572623506
28649,8,212.8047654583208
28650,6,143.09928597110815
28651,3,77.97894098191509
28652,14,321.367691366464
28653,1,60.38120365961422
28654,10,248.22552401102197
28655,13,296.9647160692141
28656,12,299.78862359770807
28657,10,246.29382068031265
28658,19,420.6667184217855
28659,3,125.00418369827382
28660,6,160.74844001752402
28661,18,410.86726130806613
28662,17,386.52226255855265
28663,18,409.33462533861945
28664,16,376.9037575053178
28665,19,431.31216915837115
28666,20,457.36237660077023
28667,8,224.8058835754191
28668,11,278.38073256486473
28669,19,439.9139735290727
28670,11,257.31430626342757
28671,13,305.4835033947515
28672,8,214.07929625195956
28673,20,446.82018413710216
28674,18,420.42385799994463
28675,9,221.948276433086
28676,16,381.20411113578643
28677,2,86.92257824718074
28678,2,80.80158788366406
28679,6,176.64823341470276
28680,9,252.03964149993385
28681,10,257.0893056132372
28682,6,165.31142763741354
28683,17,392.11459140360773
28684,3,114.14994605912219
28685,4,121.35345142810205
28686,11,275.85881345844354
28687,10,250.36610585391063
28688,3,122.696185397652
28689,6,154.67406631329445
28690,19,422.0093190231334
28691,6,199.00184889177453
28692,19,420.36806264254733
28693,19,432.93289199370696
28694,1,72.20730385308191
28695,20,420.362302737353
28696,19,428.9476949150959
28697,15,359.4400141530445
28698,9,217.13300360896034
28699,3,124.49266833500334
28700,14,316.1965481223606
28701,2,82.44153406333884
28702,12,268.43196681076387
28703,17,406.0092923497487
28704,10,250.71571749953512
28705,2,93.09626567402883
28706,16,361.2337203068631
28707,1,56.08379707751224
28708,13,312.3769425086517
28709,9,221.41266425507501
28710,10,247.63373370729843
28711,1,65.28684328386652
28712,2,98.22046786442364
28713,1,55.54725322176075
28714,17,404.7145476487216
28715,11,273.3600137848896
28716,17,402.5445478680992
28717,15,354.8984817232525
28718,9,224.24259677604712
28719,19,419.9684738573544
28720,9,209.72183846632294
28721,9,226.77077640149517
28722,7,207.56110395588905
28723,11,267.06181338662446
28724,5,154.00264704959298
28725,20,449.5189678548376
28726,7,194.61595525919
28727,18,412.59742158507834
28728,13,308.4182130901578
28729,6,182.88449155313867
28730,2,95.86721618967007
28731,11,265.32440849606684
28732,14,341.3186552928351
28733,5,144.64655975147613
28734,10,256.0625498611135
28735,4,119.60060385536279
28736,10,263.5342672831321
28737,3,116.66114636238781
28738,10,260.836552070041
28739,12,276.07537124263564
28740,13,299.19072067524155
28741,7,207.4042590145475
28742,19,426.402780394825
28743,19,416.60977800392783
28744,5,151.86081241833864
28745,9,242.16620820898007
28746,14,321.03824162311895
28747,11,265.6084965488011
28748,11,275.9893865445601
28749,11,265.673504717152
28750,13,300.8572646715162
28751,6,187.26606358667618
28752,17,388.35742377028214
28753,12,285.1132421533377
28754,20,431.8708559052148
28755,19,422.49844834637776
28756,7,183.56927736350593
28757,15,364.4620175733963
28758,7,191.75616029097364
28759,3,106.6710202749913
28760,3,112.47140413405562
28761,3,98.12717528968142
28762,19,420.9416869590358
28763,8,214.42068774810468
28764,20,455.4248841187295
28765,6,164.81358491403276
28766,18,396.1105289807198
28767,6,175.45257223637606
28768,6,158.24374250187265
28769,19,425.411943295783
28770,4,124.25660535289457
28771,13,303.38098722467424
28772,4,131.63928124858316
28773,18,405.1911839234625
28774,15,346.8157286964372
28775,10,269.63803730679894
28776,10,254.46421606609803
28777,6,156.19393234531753
28778,3,120.1540413861631
28779,8,223.1334325687094
28780,1,64.73667146003547
28781,10,252.4856547443076
28782,1,63.82427089005635
28783,20,445.9698317149744
28784,20,430.2568165118764
28785,8,219.39164341611664
28786,16,371.2055597209832
28787,19,443.34058232524785
28788,17,399.38840686014134
28789,5,156.4463156962894
28790,7,176.68734186383801
28791,7,188.43652934244543
28792,3,117.33387157749516
28793,10,246.4616780407831
28794,2,88.1089558403154
28795,10,262.88644028016694
28796,12,287.92694457244147
28797,17,391.50167776619077
28798,13,289.05912644582094
28799,10,253.53681143760932
28800,2,74.0988353143634
28801,12,278.7789154161578
28802,15,338.9956601432873
28803,9,223.81768435903385
28804,19,439.18957885620193
28805,17,385.1646085242742
28806,9,230.993801626812
28807,11,263.5216941588838
28808,19,408.76106162132885
28809,9,232.2710527740967
28810,15,350.9721051828781
28811,3,110.80786066900679
28812,12,284.33550139862604
28813,9,219.24300372607973
28814,7,189.42561314035402
28815,14,310.22181021049533
28816,3,128.97449938374228
28817,18,413.2010652338303
28818,1,77.34294071593465
28819,1,72.64567487641045
28820,13,304.9819748874441
28821,13,309.5133338778762
28822,6,172.47498979787423
28823,19,417.4945033602375
28824,12,282.580421762528
28825,16,362.7715303817635
28826,13,302.6938565214371
28827,14,317.3131238477344
28828,9,242.9587983628611
28829,16,368.83321122027525
28830,8,216.01149571972934
28831,5,152.61390630232924
28832,19,425.5915867880999
28833,2,91.42071899089741
28834,16,369.4867966231962
28835,17,381.2349551880767
28836,18,393.45140369340294
28837,5,152.56726075796593
28838,15,352.98242185955075
28839,14,322.47737312073224
28840,5,149.44072040431942
28841,5,149.7417744003493
28842,13,295.46260429318113
28843,7,172.48424121631106
28844,5,155.89707023285266
28845,16,375.16780761757394
28846,9,233.7741218414669
28847,1,71.35811689210331
28848,10,235.7441629654336
28849,14,344.23265875353525
28850,9,228.19164322927082
28851,13,308.3889177761445
28852,13,305.0351224767543
28853,6,172.81300814865347
28854,11,257.0880401164065
28855,8,224.59211171266742
28856,20,460.43773277773784
28857,1,64.5556208438039
28858,13,314.5895562758826
28859,18,424.34236255805956
28860,19,432.9927268181183
28861,5,143.89742605854755
28862,3,124.25945050837397
28863,2,65.61303211508952
28864,9,224.07522811432287
28865,13,325.84788419354436
28866,8,217.25401729099156
28867,4,140.0629586537773
28868,1,65.77265239986151
28869,9,224.02339226896726
28870,14,325.8201045054433
28871,6,174.2404269348735
28872,17,386.33041146885085
28873,11,272.9413856352849
28874,4,138.0933976497871
28875,14,324.5365001957196
28876,1,71.23391977912652
28877,16,375.44034488379793
28878,2,85.57484501321072
28879,19,433.24702757015984
28880,14,320.97522201609223
28881,9,226.76434351815158
28882,19,416.7703080758107
28883,14,312.4818318272973
28884,5,166.4164621847554
28885,19,423.6594648531016
28886,1,58.63577647325852
28887,14,325.2646894756752
28888,14,326.7763844124755
28889,6,173.49351960089055
28890,4,118.44569052068793
28891,6,179.63705561013364
28892,16,380.3277820590662
28893,14,317.7211670221902
28894,14,313.14576412915216
28895,13,304.4704689970948
28896,16,355.43499525277895
28897,6,158.83589107392288
28898,5,146.5553565376535
28899,4,117.88519079365099
28900,12,289.42107514834504
28901,16,368.78573915732244
28902,14,329.34402633622665
28903,3,111.33837386618987
28904,15,346.26637418804734
28905,19,447.8892565664285
28906,12,283.13648774291164
28907,10,256.60733882044127
28908,7,198.82515138111538
28909,11,268.30370212739365
28910,17,384.2312999284444
28911,16,342.39314676709733
28912,7,177.26914656139576
28913,8,199.36620537110147
28914,7,193.77248420846053
28915,17,387.7144528447666
28916,6,181.79153671971648
28917,2,83.9266456771789
28918,20,461.1159136116188
28919,15,369.429681540884
28920,17,388.3724137398203
28921,14,328.7753836632667
28922,20,458.66180005250305
28923,12,294.4164292437529
28924,14,343.42805859771545
28925,6,156.14000781746955
28926,12,283.97870450505224
28927,9,226.4973171758282
28928,3,114.51982835825514
28929,13,315.7293387691556
28930,7,190.3863768939168
28931,15,371.3505868111094
28932,13,299.6191324056246
28933,18,408.571148953893
28934,13,306.85779025105643
28935,5,162.2966061970971
28936,10,255.95314949890317
28937,19,438.75630271378725
28938,7,190.51485770057016
28939,16,370.64089639807463
28940,20,447.07502876496693
28941,10,254.34823799928608
28942,19,435.9928587073629
28943,7,187.1998892684844
28944,9,229.65139723092517
28945,11,275.7390057430597
28946,14,325.01147276045725
28947,13,327.05158911105525
28948,12,291.76791122406644
28949,2,98.0453051569707
28950,20,461.038946389433
28951,19,423.11591723419974
28952,19,433.9238162790463
28953,7,205.39211696852436
28954,20,444.57178004006926
28955,4,123.93969124116285
28956,9,222.5500888044466
28957,13,316.62958483969334
28958,1,90.7369107031395
28959,17,367.6876292057648
28960,19,404.1153181053225
28961,1,69.83604592835013
28962,4,126.13750448711495
28963,6,161.68072500739103
28964,6,148.5066032534139
28965,2,108.1300615476182
28966,13,303.12076161225093
28967,18,412.56895088127015
28968,10,254.37892568630778
28969,20,445.1988836692912
28970,11,261.5916784949612
28971,8,213.66753368689092
28972,20,457.16533395621985
28973,14,332.40862013105874
28974,20,448.0471621261668
28975,19,432.862763923257
28976,1,58.459159722817034
28977,10,244.64249182144755
28978,2,83.22142083871542
28979,5,159.9931025892698
28980,6,181.72216578037282
28981,12,281.1840552136164
28982,9,206.72198561532832
28983,14,346.85157594129504
28984,19,421.770730593228
28985,17,384.6426830858159
28986,4,115.24394131714416
28987,8,202.7410479140881
28988,12,290.2971406872481
28989,18,415.83030904446866
28990,10,246.92981904392306
28991,11,279.6822139404765
28992,14,330.2865082721326
28993,16,360.5946170048726
28994,14,333.701329648949
28995,18,401.45203180521275
28996,6,164.29555794334982
28997,12,282.97935323881075
28998,2,82.39371771804223
28999,4,134.0763089264658
29000,17,380.1613754848497
29001,17,396.4315138741284
29002,13,309.8255966925992
29003,16,373.65722822787075
29004,12,271.52269052618067
29005,9,225.12620780409475
29006,16,371.6122790459699
29007,15,351.42410766486387
29008,12,275.9920020828592
29009,19,425.77945033198216
29010,5,141.85433418168458
29011,7,194.90939935251782
29012,12,272.7943705951485
29013,6,192.21133056384636
29014,2,103.34017569220508
29015,12,298.6628482763822
29016,12,274.7032006947069
29017,1,62.37092260133801
29018,13,311.8648734400049
29019,19,429.39897270769495
29020,2,89.61818886580552
29021,20,433.7985027847759
29022,20,455.28402720739757
29023,7,199.91155845201556
29024,14,333.063243822939
29025,15,354.3356642682467
29026,2,106.50349792995362
29027,7,165.90774914973358
29028,14,332.99449447363537
29029,6,165.27454859224713
29030,3,113.63839111493641
29031,4,118.9783175720892
29032,2,95.37447383912024
29033,9,234.94183353000446
29034,9,227.61196765302248
29035,8,221.63842754258704
29036,8,196.91585430212461
29037,10,244.30607320883107
29038,3,114.06734652602216
29039,11,260.91521648140485
29040,8,207.6416550163734
29041,1,85.74719644897888
29042,10,248.11565849875578
29043,13,321.07430310256944
29044,2,79.14987933961423
29045,18,409.2014580718888
29046,19,443.368468830741
29047,2,86.28844214981159
29048,5,142.9043865849573
29049,8,206.4730613938833
29050,12,297.7533886976973
29051,13,307.01378455411185
29052,20,446.9746963878577
29053,5,143.07401204621365
29054,5,143.37127292810897
29055,3,118.42105049890638
29056,18,415.14629453747517
29057,11,261.063589828721
29058,19,417.780679570426
29059,9,231.76727882018398
29060,12,271.7714706817485
29061,5,132.93008948644476
29062,8,212.0213364332952
29063,20,455.84905001694074
29064,11,257.8419157138996
29065,19,428.3324386711531
29066,14,323.3493955445114
29067,5,142.32201845982053
29068,11,263.2948568421683
29069,14,333.8948078122966
29070,12,295.00014524687055
29071,9,231.5335429843561
29072,12,279.4796906112415
29073,18,399.3752733470397
29074,16,352.3804565151272
29075,19,435.0307861626098
29076,1,63.82075489613446
29077,18,417.9574809723789
29078,10,258.4023031953611
29079,11,269.9480275062787
29080,6,193.88946202450376
29081,16,375.2207475118829
29082,10,243.53553665830918
29083,17,404.0582927966101
29084,19,418.65231186799394
29085,10,232.96071225711222
29086,4,135.50904444110859
29087,10,241.5009915146311
29088,19,418.16235789831603
29089,4,136.51238337745173
29090,3,130.54906099884707
29091,16,365.69493060406523
29092,17,392.4027080549905
29093,11,261.0605970754373
29094,10,241.36494703286763
29095,5,128.12344217646
29096,17,360.3435309960652
29097,4,145.7278960114706
29098,20,442.6174309379537
29099,6,176.11601345253212
29100,17,371.01205712370904
29101,10,260.5465789624299
29102,1,70.20187692882074
29103,2,101.8726678203494
29104,18,432.998557678469
29105,18,405.7047314790168
29106,16,377.2994318468673
29107,16,363.04270160457986
29108,17,390.5029502544467
29109,8,193.95229951280132
29110,9,218.5474236564023
29111,4,151.78095347651757
29112,3,115.09493853670412
29113,15,337.85207708083783
29114,4,118.81728162497893
29115,18,404.57540508063477
29116,15,351.17454645750826
29117,19,422.67355987664695
29118,5,148.25040946862322
29119,5,146.98406639052268
29120,6,159.5509768536308
29121,5,137.62928231001197
29122,1,69.84141369779537
29123,18,407.007946522659
29124,20,467.46431920099985
29125,17,386.6614491299331
29126,9,234.52587695029337
29127,17,407.45842967740543
29128,14,328.9173672320706
29129,8,227.0095589777214
29130,16,360.51047117736607
29131,4,120.51928101184428
29132,5,131.29496548538924
29133,4,120.26975102237928
29134,2,75.05944159199784
29135,3,105.13158272575632
29136,9,222.8123190425554
29137,12,290.269925895862
29138,14,341.66727183300594
29139,13,313.24981946741013
29140,3,113.99371625094665
29141,12,308.71222354332315
29142,16,370.7197475312249
29143,5,131.0166574002222
29144,13,317.35184635535353
29145,11,267.32045728555295
29146,4,119.00053057823612
29147,15,346.6783197998937
29148,15,359.420505344475
29149,4,135.1128997881714
29150,12,285.08527836754126
29151,1,73.01355754097564
29152,8,192.64168336725237
29153,2,90.65802380124076
29154,16,362.87584736095477
29155,6,195.89960306791724
29156,7,190.92189915322933
29157,6,167.1651125675507
29158,20,442.3171103292207
29159,11,256.1351353276607
29160,6,182.65604902985922
29161,5,142.30826815489823
29162,2,95.4736872159835
29163,11,278.974994564575
29164,13,314.064245982506
29165,10,253.23568840534355
29166,2,95.55624444201086
29167,9,239.12687506518228
29168,16,389.71604558733026
29169,2,76.91594476813067
29170,18,405.4786508678918
29171,9,221.94048197634584
29172,5,148.9794705440662
29173,16,384.21268223980786
29174,20,454.83157664306964
29175,4,127.1452585482345
29176,3,97.83636113093225
29177,9,223.13763654403252
29178,19,424.29516288432507
29179,10,256.5428855050403
29180,8,208.34174360936964
29181,4,132.5672599574532
29182,14,333.2400398717185
29183,11,277.1288093628891
29184,16,357.65673395741027
29185,19,437.9357694207895
29186,14,323.03115977564056
29187,3,107.27045115685641
29188,4,130.45340503571282
29189,15,342.69724061488137
29190,18,402.8090333658927
29191,7,190.82159893201188
29192,5,149.2812374039768
29193,12,274.0069169112962
29194,14,301.76674323325517
29195,13,286.5890354401288
29196,17,386.59357968849474
29197,19,450.15956539541895
29198,13,292.63658181932846
29199,13,315.70991921255046
29200,13,300.6745174352701
29201,6,171.74043623004889
29202,12,289.30068075360117
29203,9,217.2712397903087
29204,16,374.3941531188401
29205,9,242.33311378544917
29206,12,284.9030231440878
29207,16,361.2378545009146
29208,18,411.73941472291347
29209,6,201.96548421015547
29210,19,433.643246516599
29211,13,306.85335013476407
29212,17,391.8010924628044
29213,17,388.8929576898585
29214,19,435.10627155886505
29215,16,384.00207497649046
29216,3,136.37732125410867
29217,16,365.55950917530794
29218,9,225.06164881127023
29219,10,252.30967443563293
29220,5,149.94210247285588
29221,10,242.08529390814485
29222,16,354.75538434832663
29223,14,323.2049277676365
29224,13,306.1464974006893
29225,17,379.3990705380327
29226,17,389.16712595747765
29227,1,64.48874879259668
29228,5,143.1483365042888
29229,16,385.7088465350573
29230,9,230.7451915334331
29231,13,303.3112819420479
29232,13,296.692120211072
29233,13,298.9385683950838
29234,6,180.99489625874318
29235,13,324.2887705289487
29236,18,411.8077652329355
29237,9,241.2925165691865
29238,18,422.89861504380195
29239,1,81.39101318956921
29240,3,119.9611130825239
29241,17,392.0414579733813
29242,14,332.56405727156726
29243,1,67.81966892335396
29244,15,341.4888826605245
29245,1,76.09624235976082
29246,5,154.4459371864596
29247,11,304.0115914335203
29248,8,204.21666040728766
29249,18,410.01345304659174
29250,3,120.06793346832187
29251,15,365.32291868152043
29252,8,195.95386511407872
29253,1,81.68014296861136
29254,2,102.68732710680243
29255,13,311.7397149572912
29256,18,397.7877598103031
29257,19,431.9866607910841
29258,5,165.92776842510392
29259,3,114.08131599720109
29260,11,284.0141186209373
29261,3,109.79386937903872
29262,18,413.72481228104215
29263,6,176.74016635535378
29264,4,129.10282640861067
29265,13,314.74201086425103
29266,20,423.5445928560816
29267,14,332.7151812543111
29268,14,329.68325143129493
29269,7,207.11535783767025
29270,17,375.6604537785807
29271,9,225.13822604081508
29272,10,246.53814829172862
29273,10,243.5707090411798
29274,4,142.59631086345092
29275,8,219.75962050919242
29276,1,62.4006882968628
29277,8,198.65771990462335
29278,10,247.16606380051897
29279,5,153.15428564761606
29280,14,321.8546449719497
29281,19,438.3701201227068
29282,15,352.1468068967536
29283,16,344.38114286712727
29284,11,274.08398830296915
29285,14,326.0977691294495
29286,18,392.5329008785036
29287,13,295.72526251398506
29288,6,163.82607401970353
29289,14,335.93465408582637
29290,7,195.89566962133165
29291,6,173.2488898960055
29292,19,428.73064939223354
29293,13,304.6617700031931
29294,18,411.12528799595543
29295,4,135.69641369872562
29296,13,298.13187817013267
29297,7,202.66537240583915
29298,5,145.7889138963704
29299,12,282.4629581169821
29300,4,107.17980368333491
29301,7,195.96978612293157
29302,16,367.78002061231837
29303,18,389.6889210524957
29304,13,310.0728859189885
29305,17,400.2459648325623
29306,13,306.5636815762281
29307,19,439.02677997080235
29308,10,254.7156888516918
29309,6,165.50668929309396
29310,6,161.05748229144922
29311,10,261.5515630928926
29312,8,214.47485398385484
29313,18,405.02967104485043
29314,9,227.01275294332308
29315,3,100.20287196620826
29316,3,96.99916867078116
29317,7,189.78961976477288
29318,14,335.99534582588547
29319,16,386.9586214448976
29320,18,409.4690140783583
29321,11,262.1844106481459
29322,1,42.05342128727061
29323,5,143.47526380192383
29324,6,182.37157074436968
29325,11,279.28979921972626
29326,15,337.1772893381047
29327,10,245.61372687057187
29328,20,439.5833863087525
29329,16,375.4463437647166
29330,11,281.06014338317766
29331,20,440.12106077457133
29332,4,125.73627467867374
29333,1,53.762137871465534
29334,10,245.74088764711283
29335,6,174.67075534765561
29336,17,395.4944435177854
29337,20,457.99045179405493
29338,13,305.7749217496474
29339,13,306.97268804221346
29340,3,109.6735419552205
29341,18,412.76174440978593
29342,4,122.72333314327335
29343,16,353.5698068720507
29344,15,354.0568472485696
29345,9,232.69036347747522
29346,15,349.70194856235287
